id,recomendaciones
349500,"['F1 Race Stars - Music Accessory Pack', 'F1 Race Stars - Games Accessory Pack', 'F1 Race Stars - Science Accessory Pack', 'F1 Race Stars - Christmas Accessory Pack', 'F1 Race Stars - Monster Accessory Pack']"
315200,"['Wargame: European Escalation - ""Commander"" (Free DLC)', 'Wargame: European Escalation - ""Conquest"" (Free DLC)', 'Wargame: European Escalation - ""New Battlefields"" (Free DLC)', 'Wargame: European Escalation', 'The Last Error']"
333970,"['Port Royale 3: New Adventures DLC', 'Port Royale 2', 'Port Royale 3: Harbour Master DLC', 'Port Royale 3', 'Solitaire Royale']"
347050,"['Clan of Champions - New Armor Pack 1', 'Clan of Champions', 'Clan of Champions - New Helmet Pack 1', 'Clan of Champions - Gem Pack 1', 'Clan of Champions - Item Box +']"
317100,"['Clan of Champions', 'Clan of Champions - Gem Pack 1', 'Clan of Champions - New Armor Pack 1', 'Clan of Champions - Item Box +', 'Clan of Champions - New Helmet Pack 1']"
277757,"['Clan of Champions', 'Clan of Champions - New Armor Pack 1', 'Clan of Champions - New Helmet Pack 1', 'Clan of Champions - New Shield Pack 1', 'Clan of Champions - Item Box +']"
277756,"['Clan of Champions', 'Clan of Champions - Gem Pack 1', 'Clan of Champions - New Armor Pack 1', 'Clan of Champions - Item Box +', 'Clan of Champions - New Helmet Pack 1']"
319240,"['Tropico 4: Voodoo DLC', 'Tropico 4: Plantador DLC', 'Tropico 4: Vigilante DLC', 'Tropico 5 - T-Day', 'Tropico 4: Pirate Heaven DLC']"
348970,"['F1 Race Stars - Music Accessory Pack', 'F1 Race Stars - Games Accessory Pack', 'F1 Race Stars - Science Accessory Pack', 'F1 Race Stars - Christmas Accessory Pack', 'F1 Race Stars - Monster Accessory Pack']"
338161,"['Expansion - Crusader Kings II: Legacy of Rome', 'Expansion - Crusader Kings II: Charlemagne', 'Expansion - Crusader Kings II: The Republic', 'Expansion - Crusader Kings II: The Old Gods', 'Expansion - Crusader Kings II: Horse Lords']"
351070,"['Train Simulator: BR/LNER Class J50 Loco Add-On', 'Train Simulator: BR Castle Class Loco Add-On', 'Train Simulator: Class J94 ‘Memories of Maerdy’ Loco Add-On', 'Train Simulator: BR Class 50 Loco Add-On', 'Train Simulator: BR Class 24 Loco Add-On']"
294060,"['Dog Fight', 'Move or Die', 'Magicka', 'CounterAttack', 'Oh No! Bugs!']"
262230,"['Nihilumbra', 'Refunct', 'A Story About My Uncle', 'BLACKHOLE', 'Hue']"
341310,"['Call of Duty: Black Ops - Mac Edition', 'Call of Duty®: Black Ops Annihilation Content Pack', 'Call of Duty®: Black Ops Escalation Content Pack', 'Call of Duty: Black Ops - Rezurrection Mac Edition', 'Call of Duty®: Black Ops III - C.O.D.E. Double Duty Pack']"
320989,"['Rocksmith - Rush 5-Song Pack', 'Action Rush', 'Rocksmith® 2014 – Rush Song Pack II', 'Rocksmith - Rush - Subdivisions', 'Rocksmith - Rush - YYZ']"
320987,"['Rocksmith - Rush 5-Song Pack', 'Action Rush', 'Rocksmith® 2014 – Rush Song Pack II', 'Rocksmith - Rush - YYZ', 'Rocksmith - Rush - Limelight']"
320988,"['Rocksmith - Rush 5-Song Pack', 'Action Rush', 'Rocksmith® 2014 – Rush Song Pack II', 'Rocksmith - Rush - Subdivisions', 'Rocksmith - Rush - Limelight']"
295188,"['Rocksmith - Rush 5-Song Pack', 'Action Rush', 'Rocksmith® 2014 – Rush Song Pack II', 'Rocksmith - Rush - Subdivisions', 'Rocksmith - Rush - YYZ']"
320986,"['AirMech® Prime', 'AirMech® Strike Starter Pack', 'Free to Play Soundtrack', 'AirMech Wastelands', 'AirMech Strike']"
347120,"['Rocksmith - Rush 5-Song Pack', 'Action Rush', 'Rocksmith® 2014 – Rush Song Pack II', 'Rocksmith - Rush - Subdivisions', 'Rocksmith - Rush - YYZ']"
347980,"['Rocksmith® 2014 – Rush Song Pack II', 'Rocksmith® 2014 – B’z Song Pack', 'Rocksmith® 2014 – R.E.M. Song Pack', 'Action Rush', 'Rocksmith® 2014 – Slash Song Pack']"
275127,"['Rocksmith - Rush 5-Song Pack', 'Action Rush', 'Rocksmith® 2014 – Rush Song Pack II', ""Chris Sawyer's Locomotion™"", 'Rocksmith - Rush - Subdivisions']"
348750,"['F1 Race Stars - China Track', 'F1 Race Stars - India Track', 'F1 Race Stars - Canada Track', 'F1 Race Stars - Music Accessory Pack', 'F1 Race Stars - Games Accessory Pack']"
318300,"['Sleeping Dogs - Tactical Soldier Pack', 'Sleeping Dogs: Screen Legends Pack', 'Sleeping Dogs: The SWAT Pack', 'Sleeping Dogs: Monkey King Pack', 'Sleeping Dogs: GSP Pack']"
348850,"['F1 Race Stars - Music Accessory Pack', 'F1 Race Stars - Science Accessory Pack', 'F1 Race Stars - Christmas Accessory Pack', 'F1 Race Stars - Monster Accessory Pack', 'F1 Race Stars - Princess Accessory Pack']"
343140,"['World of Mixed Martial Arts 3', 'Martial Arts: Capoeira', 'Sleeping Dogs - Tactical Soldier Pack', 'Sleeping Dogs: Screen Legends Pack', 'Sleeping Dogs']"
331160,"['Sleeping Dogs - Tactical Soldier Pack', 'Sleeping Dogs: Screen Legends Pack', 'Sleeping Dogs: The SWAT Pack', 'Sleeping Dogs: Monkey King Pack', 'Sleeping Dogs: Movie Masters Pack']"
340990,"['Gnomoria', 'Free Towns', 'Colony Survival', 'Kingdoms and Castles', 'Craft The World']"
346060,"['Damage Inc Euro Plane Pack', 'Damage Inc. Pacific Squadron WWII', 'Damage Inc P-80 ""Bolt"" Shooting Star', 'Damage Inc P-40N ""Blackfin"" Warhawk', 'Depth - Corsair Pack']"
332260,"['Cube Runner', 'Cube Way', 'Puzzle Cube', 'I and Me', 'Sugar Box']"
338300,"['Damage Inc Euro Plane Pack', 'Damage Inc F4U-4 ""Reaper"" Corsair', 'Damage Inc. Pacific Squadron WWII', 'Disney Bolt', 'Damage Inc P-40N ""Blackfin"" Warhawk']"
331750,"['Damage Inc Euro Plane Pack', 'Marvel vs. Capcom: Infinite - Black Widow', 'Damage Inc F4U-4 ""Reaper"" Corsair', 'Damage Inc. Pacific Squadron WWII', 'Damage Inc P-80 ""Bolt"" Shooting Star']"
339040,"['Damage Inc Euro Plane Pack', 'Damage Inc F4U-4 ""Reaper"" Corsair', 'Damage Inc. Pacific Squadron WWII', 'Damage Inc P-80 ""Bolt"" Shooting Star', 'Damage Inc P-61 ""Mauler"" Black Widow']"
331450,"['Damage Inc Euro Plane Pack', 'Damage Inc F4U-4 ""Reaper"" Corsair', 'Damage Inc. Pacific Squadron WWII', 'Damage Inc P-80 ""Bolt"" Shooting Star', 'Damage Inc P-40N ""Blackfin"" Warhawk']"
331970,"['FSX Steam Edition: Grumman F4F Wildcat & Martlet Add-On', 'Damage Inc Euro Plane Pack', 'Rocksmith® 2014 Edition - Remastered – Steel Panther - “Eyes of a Panther”', 'Damage Inc F4U-4 ""Reaper"" Corsair', 'Damage Inc. Pacific Squadron WWII']"
318420,"['Damage Inc F4U-4 ""Reaper"" Corsair', 'Damage Inc. Pacific Squadron WWII', 'Damage Inc P-80 ""Bolt"" Shooting Star', 'Damage Inc P-40N ""Blackfin"" Warhawk', 'Damage Inc P-61 ""Mauler"" Black Widow']"
342778,"['Train Simulator: Freightliner Class 57/0 Loco Add-On', 'Train Simulator: BR Castle Class Loco Add-On', 'Train Simulator: BR Class 50 Loco Add-On', 'Train Simulator: BR Class 24 Loco Add-On', 'Train Simulator: BR Class 58 Loco Add-On']"
342776,"['Thompson Class B1 LNER Green Add-on Livery', 'Train Simulator: BR Castle Class Loco Add-On', 'Train Simulator: BR Class 50 Loco Add-On', 'Train Simulator: BR Class 24 Loco Add-On', 'Train Simulator: BR Class 58 Loco Add-On']"
342779,"['Cherry Tree High I! My! Girls!', ""Cherry Tree High Girls' Fight"", 'C14 Dating', 'Blood Code', 'Sonicomi']"
345640,"['Beyond the Wall', 'Game of Thrones - Dog Pack DLC', 'THE WALL 墙', 'Game of Thrones - Weapon Pack', 'Light Bound']"
319740,"['Dropzone', 'Strife®', 'Paladins®', 'Tribes: Ascend', 'AirMech Wastelands']"
342777,"['Farming Simulator 2013 - Classics', 'Farming Simulator 2013: Ursus', 'Farming Simulator 2013: Väderstad', 'Farming Simulator 2013 - Official Expansion (Titanium)', 'Farming Simulator Farming Classics Pack 4']"
342270,"['Rocksmith - Avenged Sevenfold 3-Song Pack', 'Rocksmith - Avenged Sevenfold - Afterlife', 'Rocksmith - Avenged Sevenfold - Beast and the Harlot', 'Nightmare Boy - OST', 'The Maze : Endless nightmare']"
295184,"['Rocksmith - Avenged Sevenfold - Nightmare', 'Rocksmith - Avenged Sevenfold - Afterlife', 'Rocksmith - Avenged Sevenfold - Beast and the Harlot', 'Rocksmith® 2014 – B’z Song Pack', 'Rocksmith® 2014 – R.E.M. Song Pack']"
328060,"['Max Payne 3: Local Justice Pack', 'Max Payne 3 Rockstar Pass', 'Max Payne 3: Painful Memories Pack', 'Max Payne 2: The Fall of Max Payne', 'Max Payne 3: Deathmatch Made In Heaven Pack']"
295183,"['Sleeping Dogs - Tactical Soldier Pack', 'Sleeping Dogs: Screen Legends Pack', 'Sleeping Dogs: The SWAT Pack', 'Sleeping Dogs: Monkey King Pack', 'Sleeping Dogs: GSP Pack']"
339550,"['Tower of Time', 'Cursed Treasure 2', 'The Dwarves', 'Original War', 'Aurora Dusk Demo']"
348320,"['Clan of Champions - Gem Pack 1', 'Clan of Champions - New Armor Pack 1', 'Clan of Champions - Item Box +', 'Clan of Champions - New Helmet Pack 1', 'Clan of Champions - Character Slot DLC']"
326380,"['PlanetSide 2', 'Interstellar Marines', 'Call of Duty®: Black Ops II', 'Insurgency', 'LawBreakers']"
348561,"['DOOM', 'Contagion', 'Resident Evil 6 / Biohazard 6', 'Serious Sam Classic: The First Encounter', 'Rocket League®']"
350130,"['METAL SLUG 3', ""Stick 'Em Up 2: Paper Adventures"", '20XX', 'Rayman® Legends', 'The Cave']"
345870,"['Orcs Must Die 2! - Soundtrack', 'Orcs Must Die! - Lost Adventures', 'Orcs Must Die! - Artifacts of Power', 'Orcs Must Die! 2 - Family Ties Booster Pack', 'Yeti Adventure']"
345750,"['TowerClimb', 'Sky Rogue', 'GoNNER', 'Dungeon of gain', 'illumine']"
350510,"['Nancy Drew®: Tomb of the Lost Queen', 'Nancy Drew®: The Captive Curse', 'Nancy Drew®: Sea of Darkness', 'Nancy Drew®: Danger by Design', 'Nancy Drew®: Trail of the Twister']"
258642,"['Winter Voices Episode 6: Falls', 'Winter Voices Episode 2: Nowhere of me', 'Winter Voices Episode 4: Amethyst Rivers', 'Winter Voices Episode 3: Like a Crow on a Wire', 'Winter Voices Episode 1: Those who have no name']"
349540,"['Raelynn - Awesomenauts Character', 'Awesomenauts - Bionic Raelynn Skin', 'Awesomenauts - Soulhuntress Raelynn Skin', 'Awesomenauts - Digital G Skin', 'Awesomenauts - Gnabot Skin']"
349060,"['Inferno 2', 'A.I. Invasion', 'Monsters!', 'Color Chaos', 'Revolt']"
349620,"['Train Simulator: LNER/BR Class J94 Loco Add-On', 'Train Simulator: Return to Maerdy Loco Add-On', 'Train Simulator: BR Castle Class Loco Add-On', 'Train Simulator: BR Class 50 Loco Add-On', 'Train Simulator: BR Class 24 Loco Add-On']"
349260,"['Killing Floor: Steampunk Character Pack', 'Killing Floor - Steampunk Character Pack 2', 'Killing Floor - Neon Character Pack', 'Killing Floor Outbreak Character Pack', 'Killing Floor - Golden Weapon Pack 2']"
338960,"['Hell Yeah! Pimp My Rabbit Pack', 'Hell Yeah! Wrath of the Dead Rabbit', 'Kill Fun Yeah', 'Virtual-O', 'Shadowrun Chronicles: Missions']"
341500,"['Killing Floor - Community Weapon Pack', 'Killing Floor - Golden Weapon Pack 2', 'Killing Floor - Neon Weapon Pack', 'Killing Floor: Steampunk Character Pack', 'Killing Floor - Steampunk Character Pack 2']"
312790,"['Worms Revolution: Medieval Tales DLC', 'Worms Revolution - Customization Pack', 'Worms Revolution - Mars Pack', 'Worms Revolution Season Pass', 'Worms Ultimate Mayhem - Multiplayer Pack DLC']"
340470,"['7 Wonders of the Ancient World', '7 Wonders II', 'Civilization V - Scenario Pack: Wonders of the Ancient World', '7 Wonders: Magical Mystery Tour', '7 Wonders: Treasures of Seven']"
237350,"['Conquest of Elysium 4', 'Elysium: Blood Games', 'Planar Conquest', 'Fantasy Wars', 'Stars in Shadow']"
270450,"[""Tom Clancy's Ghost Recon Future Soldier - Arctic Strike DLC"", ""Tom Clancy's Ghost Recon Future Soldier® Raven Strike DLC"", ""Tom Clancy's Ghost Recon Future Soldier® - Khyber Strike"", ""Tom Clancy's Ghost Recon® Wildlands - Season Pass"", ""Tom Clancy's Ghost Recon® Wildlands - Ghost War Pass""]"
349960,"[""Tom Clancy's Ghost Recon Future Soldier® Raven Strike DLC"", ""Tom Clancy's Ghost Recon Future Soldier® - Khyber Strike"", ""Tom Clancy's Ghost Recon Future Soldier - Season Pass"", ""Tom Clancy's Ghost Recon® Wildlands - Ghost War Pass"", ""Tom Clancy's Ghost Recon: Future Soldier™""]"
327130,"['Hell Yeah! Virtual Rabbit Missions', 'Hell Yeah! Wrath of the Dead Rabbit', 'Kill Fun Yeah', 'Rocksmith® 2014 – Aerosmith - “Oh Yeah”', 'Rabbit Island']"
333950,"['A.R.E.S.: Original Soundtrack', 'V: Soundtrack', 'Soundtrack', 'Train Valley - Original Soundtrack', 'Soundtrack']"
329130,"[""Deadlight: Director's Cut"", 'RYAN BLACK', 'The Final Station', 'Pinstripe', 'PONCHO']"
340610,"['Lucius Demake', 'Friday the 13th: The Game', 'The Evil Within 2', 'The Evil Within', 'POSTAL']"
279940,"['Dungeonland', 'Rise of the Argonauts', 'Tales of Zestiria', 'Lords Of The Fallen™', 'Vindictus']"
346360,"['Fairy Bloom Freesia Original Soundtrack', 'TAIKER', 'Magical Battle Festa', 'Mitsurugi Kamui Hikae', 'BloodRayne Betrayal']"
346230,"['Zombie Driver HD Soundtrack', 'Zombie Shooter', 'Zombie Driver HD Apocalypse Pack', 'Squareface', 'Zombie Shooter 2']"
345540,"['aerofly RC 7', 'Aerofly FS 2 - Switzerland', 'Aerofly FS 2 - Q400', 'Flight to Eternity', 'Urlaubsflug Simulator – Holiday Flight Simulator']"
349780,"['Zombie Driver HD Apocalypse Pack', 'Zombie Driver HD Brutal Car Skins', 'Zombie Driver HD Tropical Race Rage', 'Zombie Driver HD', 'Zombie Driver HD Burning Garden of Slaughter']"
348690,"['Sniper Elite V2 - St. Pierre', 'Sniper Elite V2 - The Neudorf Outpost Pack', 'Sniper Elite V2 - Kill Hitler + 2 Rifles', 'Sniper Elite 3 - Sniper Rifles Pack', 'TS Marketplace: Canal Pack']"
348920,"['Dwarfs - F2P Skirmish Pack', 'Dwarfs - F2P Endless Mode Pack', 'Dwarfs - F2P Difficulty Pack', 'Dwarfs - F2P Base Defend Pack', 'Dwarfs - F2P']"
343300,"['Dwarfs - F2P Skirmish Pack', 'Dwarfs - F2P Endless Mode Pack', 'Dwarfs - F2P Base Defend Pack', 'Dwarfs - F2P Summer Carnival Pack', 'Dwarfs - F2P']"
295173,"['Dwarfs - F2P Skirmish Pack', 'Dwarfs - F2P Endless Mode Pack', 'Dwarfs - F2P Difficulty Pack', 'Dwarfs - F2P Summer Carnival Pack', 'Dwarfs - F2P']"
347910,"['Dwarfs - F2P Skirmish Pack', 'Dwarfs - F2P Difficulty Pack', 'Dwarfs - F2P Base Defend Pack', 'Dwarfs - F2P Summer Carnival Pack', 'Dwarfs - F2P']"
295174,"['Dwarfs - F2P Endless Mode Pack', 'Dwarfs - F2P Difficulty Pack', 'Dwarfs - F2P Base Defend Pack', 'Dwarfs - F2P Summer Carnival Pack', 'Dwarfs - F2P']"
345900,"['PAYDAY™ The Heist: Wolfpack DLC', 'PAYDAY 2: The Biker Heist', 'PAYDAY™ The Heist', 'PAYDAY 2: A Merry Payday Christmas Soundtrack', 'PAYDAY 2: The Diamond Store Heist']"
336060,"['Dwarfs - F2P Skirmish Pack', 'Dwarfs - F2P Endless Mode Pack', 'Dwarfs - F2P Difficulty Pack', 'Dwarfs - F2P Base Defend Pack', 'Dwarfs - F2P Summer Carnival Pack']"
340950,"['Shadows of War Soundtrack', 'Shadows of War', 'AI War: Destroyer of Worlds', 'AI War: Vengeance Of The Machine', 'AI War: Light of the Spire']"
323720,"['Train Simulator: BR Castle Class Loco Add-On', 'Train Simulator: BR Class 50 Loco Add-On', 'Train Simulator: BR Class 24 Loco Add-On', 'Train Simulator: BR Class 58 Loco Add-On', 'Train Simulator: BR Class 31 Loco Add-On']"
298630,"['Fire', 'Without Escape', 'The Last Time', 'Orake 2D MMORPG', 'The Inner World']"
330370,"['Hacker Evolution Duality: Inception Part 2 DLC', 'Hacker Evolution Duality: Inception Part 1 DLC', 'Hacker Evolution Duality: Hardcore Package Part 1 DLC', 'Hacker Evolution Duality: Hardcore Package Part 2 DLC', 'Hacker Evolution Duality']"
344270,"['Rocksmith - Judas Priest 3-Song Pack', 'Rocksmith - Judas Priest - Painkiller', 'Rocksmith® 2014 – Judas Priest - “Electric Eye”', 'Rocksmith - Judas Priest - Living After Midnight', 'Judas']"
328760,"['Rocksmith - Maroon 5 - This Love', 'Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Is This Love”', 'This is not RPG', 'Rocksmith® 2014 – Thirty Seconds to Mars - “This Is War”', 'This Is Not A Jumping Game']"
349310,"['Rocksmith® 2014 – Hotei - “Thrill”', 'Rocksmith - The Offspring - Gone Away', ""Rocksmith - 3 Doors Down - When I'm Gone"", 'RideOp - Thrill Ride Simulator', 'Rocksmith® 2014 – Pixies  - “Monkey Gone To Heaven”']"
342490,"['Rocksmith® 2014 – Extreme - “Play With Me”', 'Space Hit', 'The spy who shot me™', 'Rocksmith® 2014 – Hit Singles Song Pack', 'Rocksmith® 2014 – Hit Singles Song Pack V']"
340920,"['Rocksmith® 2014 Edition – Remastered – Twisted Sister - “I Wanna Rock”', 'Rocksmith® 2014 – The Donnas - “Take It Off”', 'Twisted', 'Rocksmith® 2014 – The Offspring - “You’re Gonna Go Far, Kid”', 'Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “It’s Not My Time”']"
342450,"['Rocksmith® 2014 – Lamb of God Song Pack', 'Rocksmith® 2014 – Lamb of God - “Ghost Walking”', 'Rocksmith® 2014 – Lamb of God - “Laid to Rest”', 'Rocksmith® 2014 – Lamb of God - “Walk With Me In Hell”', 'Save the Lamb']"
340390,"['Rocksmith\x99 - Blue Oyster Cult Song Pack', 'Rocksmith - Blue Oyster Cult - Godzilla', ""Rocksmith - Blue Oyster Cult - Burnin' for You"", 'Fear the Dead', 'Cult: Fear Inside']"
301920,"['Rocksmith® 2014 Edition – Remastered – Evanescence Song Pack', 'Rocksmith® 2014 Edition – Remastered – Bring Me the Horizon - “Can You Feel My Heart”', 'Rocksmith® 2014 Edition – Remastered – Evanescence - “My Immortal”', 'Rocksmith® 2014 Edition – Remastered – Evanescence - “Going Under”', 'Rocksmith® 2014 Edition – Remastered – Evanescence - “Everybody’s Fool”']"
321890,"['Rocksmith - Maroon 5 Song Pack', 'Rocksmith - Whitesnake - Is This Love', 'Rocksmith - Maroon 5 - Misery', 'Rocksmith® 2014 – R.E.M. - “The One I Love”', 'Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Is This Love”']"
341820,"['Pumped BMX +', 'Little People', 'Rocksmith® 2014 – R.E.M. - “Shiny, Happy People”', 'Rocksmith® 2014 – The Doors - “People Are Strange”', 'Slingshot people']"
350870,"['Rocksmith® 2014 – Heart - “Crazy On You”', 'Heart&Slash Soundtrack', 'Rocksmith® 2014 – Rush - “Closer to the Heart”', 'Rocksmith® 2014 Edition - Remastered – Survivor - “Burning Heart”', 'My Loved Heart']"
348790,"['Rocksmith® 2014 – The Offspring Song Pack II', 'Rocksmith® 2014 – B’z Song Pack', 'Rocksmith® 2014 – R.E.M. Song Pack', 'Rocksmith - The Offspring - Gone Away', 'Rocksmith® 2014 – The Offspring - “All I Want”']"
341750,"['Rocksmith® 2014 Edition – Remastered – blink-182 Song Pack II', 'Rocksmith® 2014 Edition – Remastered – blink-182 - “Adam’s Song”', 'FourChords Guitar Karaoke - blink-182 Song Pack', 'Rocksmith - blink-182 - Dammit', 'Rocksmith® 2014 Edition – Remastered – blink-182 - “First Date”']"
341960,"['Rocksmith® 2014 Edition - Remastered – David Bowie - “Suffragette City”', 'Rocksmith® 2014 – David Bowie - “Ziggy Stardust”', 'Rocksmith® 2014 – Queen and David Bowie - “Under Pressure”', 'Rocksmith - David Bowie - The Man Who Sold The World', 'Rocksmith® 2014 Edition – Remastered – David Bowie - “Moonage Daydream”']"
342051,"['Rocksmith - Queen - Killer Queen', 'Rocksmith - Queen 5-Song Pack', 'Rocksmith - Queen - Stone Cold Crazy', 'Rocksmith® 2014 – Jane’s Addiction - “Mountain Song”', 'Midnight Mysteries 3: Devil on the Mississippi']"
342050,"['Rocksmith - The Black Keys 3-Song Pack', 'Rocksmith® 2014 – The Black Keys Song Pack II', 'Rocksmith® 2014 – The Black Keys - “Your Touch”', 'Rocksmith® 2014 – The Black Keys - “Thickfreakness”', 'Rocksmith® 2014 – The Black Keys - “Little Black Submarines”']"
351420,"['Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival Song Pack', 'Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Bad Moon Rising”', 'Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Fortunate Son”', 'Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Proud Mary”', 'Rocksmith - Creedence Clearwater Revival - Have You Ever Seen the Rain?']"
350330,"['Rocksmith - The Offspring 3-Song Pack', 'Rocksmith® 2014 – The Offspring Song Pack II', 'Evil Come', 'Rocksmith - The Offspring - Gone Away', 'Rocksmith® 2014 – The Offspring - “All I Want”']"
277821,"['Rocksmith® 2014 Edition – Remastered – Coldplay - “Viva La Vida”', 'Iron Knight', 'The House of Da Vinci', 'Rocksmith® 2014 – Iron Maiden Song Pack', 'Pixel Puzzles Ultimate - Puzzle Pack: Da Vinci']"
350720,"['Rocksmith - Judas Priest 3-Song Pack', 'Rocksmith - Judas Priest - Breaking the Law', 'Rocksmith® 2014 – Judas Priest - “Electric Eye”', 'Rocksmith - Judas Priest - Living After Midnight', 'Judas']"
345220,"['Battle Of Europe', 'CountDown', 'Ticket to Ride - Europe', 'Final Storm', 'Wings Over Europe']"
346180,"['Euro Fishing: Foundry Dock', 'Rocksmith - The Cure - The End of the World', 'Rocksmith® 2014 Edition – Remastered – James Bay - “Let It Go”', 'Rocksmith® 2014 – The Doors - “Riders on the Storm”', 'Captain Firebeard and the Bay of Crows OST and DC']"
343320,"['Rocksmith® 2014 – Lynyrd Skynyrd Song Pack', 'Rocksmith® 2014 – Lynyrd Skynyrd - “Simple Man”', 'Rocksmith® 2014 – Lynyrd Skynyrd - “Tuesday’s Gone”', 'Rocksmith® 2014 – Lynyrd Skynyrd - “Call Me The Breeze”', 'Rocksmith® 2014 – Lynyrd Skynyrd - “Gimme Three Steps”']"
325610,"['Rocksmith - The Black Keys 3-Song Pack', 'Rocksmith® 2014 – The Black Keys Song Pack II', 'Rocksmith® 2014 – The Black Keys - “Your Touch”', 'Rocksmith® 2014 – The Black Keys - “Thickfreakness”', 'Rocksmith - The Black Keys - Tighten Up']"
344920,"[""Delicious - Emily's Message in a Bottle"", 'Rocksmith - The Police 3-Song Pack', 'Rocksmith - The Police - Roxanne', 'Rocksmith - The Police - Synchronicity II', 'Message Quest: Original Soundtrack']"
350840,"['Rocksmith - My Chemical Romance 3-Song Pack', 'Rocksmith® 2014 – My Chemical Romance - “Dead!”', 'Rocksmith® 2014 – My Chemical Romance Song Pack II', 'Rocksmith® 2014 – My Chemical Romance - “Helena”', 'Rocksmith® 2014 – My Chemical Romance - “Teenagers”']"
324020,"['Rocksmith - Queen - Killer Queen', 'Rocksmith - Queen 5-Song Pack', 'Rocksmith - Queen - Stone Cold Crazy', 'Rocksmith - Mountain - Mississippi Queen', 'Coconut Queen']"
282515,"['Rocksmith® 2014 – Three Days Grace - “Just Like You”', 'Rocksmith® 2014 – Three Days Grace Song Pack', 'Rocksmith® 2014 – Three Days Grace - “Break”', 'Rocksmith® 2014 – Three Days Grace - “Riot”', 'Rocksmith® 2014 – Three Days Grace - “Never Too Late”']"
341848,"['Rocksmith® 2014 – Extreme - “More Than Words”', 'More Than Just Chess', 'Rocksmith® 2014 – Boston Song Pack', 'Rocksmith® 2014 – Boston - “Amanda”', 'Rocksmith® 2014 Edition – Remastered – blink-182 - “Feeling This”']"
334480,"['Rocksmith - David Bowie - Space Oddity', 'Rocksmith® 2014 Edition - Remastered – David Bowie - “Suffragette City”', 'Rocksmith® 2014 – David Bowie - “Ziggy Stardust”', 'Rocksmith® 2014 – Queen and David Bowie - “Under Pressure”', 'Rocksmith® 2014 – The Who Song Pack']"
273350,"['Rocksmith® 2014 – B’z Song Pack', 'Rocksmith® 2014 – R.E.M. Song Pack', 'Rocksmith - The Police - Roxanne', 'Rocksmith - The Police - Synchronicity II', 'Rocksmith - The Clash Song-Pack']"
342766,"['Rocksmith - Judas Priest - Painkiller', 'Rocksmith - Judas Priest - Breaking the Law', 'Rocksmith® 2014 – Judas Priest - “Electric Eye”', 'Rocksmith - Judas Priest - Living After Midnight', 'Judas']"
342767,"['Rocksmith® 2014 – Loverboy - “Working for the Weekend”', 'The Last Vampire', 'Vampire: The Masquerade - Redemption', 'Vampire Legends: The True Story of Kisilova', 'Rocksmith™ Demo']"
342768,"['Rocksmith - The Black Keys 3-Song Pack', 'Rocksmith® 2014 – The Black Keys Song Pack II', 'Rocksmith® 2014 – The Black Keys - “Your Touch”', 'Eraser & Builder', 'Rocksmith® 2014 – The Black Keys - “Thickfreakness”']"
348330,"['Rocksmith® 2014 – Radiohead Song Pack', 'Rocksmith® 2014 – Radiohead - “Just”', 'Rocksmith® 2014 – Radiohead - “Creep”', 'Rocksmith® 2014 – Radiohead - “Optimistic”', 'Rocksmith® 2014 – Radiohead - “Karma Police”']"
346720,"['Rocksmith - Hidden Songs - Time Saver Pack', 'Rocksmith - Ultimate Time Saver Bundle', 'Rocksmith - Venues - Time Saver Pack', 'Rocksmith - Guitarcade - Time Saver Pack', 'Rocksmith - Guitars and Basses - Time Saver Pack']"
345200,"['AWAY', 'GRAY TANK', 'Rocksmith - The Offspring - Gone Away', 'GRAY GROFA', 'CarX Drift Racing Online - Power Drift']"
344150,"['LA soul', 'LA Cops Soundtrack', 'La Tale - Evolved', 'Rocksmith® 2014 – Rush - “La Villa Strangiato”', 'LA Cops']"
273840,"['Rocksmith - Judas Priest 3-Song Pack', 'Rocksmith - Judas Priest - Painkiller', 'Rocksmith - Judas Priest - Breaking the Law', 'Rocksmith® 2014 – Judas Priest - “Electric Eye”', 'Judas']"
339383,"['Finger Ninja', 'Rocksmith™ Demo', 'One Finger Death Punch', 'Rocksmith® 2014 – B’z Song Pack', 'Rocksmith® 2014 – R.E.M. Song Pack']"
349370,"['Rocksmith® 2014 – Bad Religion - “21st Century (Digital Boy)”', 'Rocksmith - Fall Out Boy Song-Pack', 'JumpJet Rex - Soundtrack', 'T-Rex Time Machine', 'XIII Century – Gold Edition']"
347110,"['Rocksmith - The Offspring 3-Song Pack', 'Rocksmith® 2014 – The Offspring Song Pack II', 'Rocksmith - The Offspring - Gone Away', 'Rocksmith® 2014 – The Offspring - “All I Want”', 'Rocksmith - The Offspring - Come Out and Play']"
